Time;S&P
18.09.2019 20:45;2981,42
18.09.2019 20:50;2987,75
18.09.2019 20:55;2986,29
18.09.2019 21:00;2986,46
18.09.2019 21:05;2989,93
18.09.2019 21:10;2991,49
18.09.2019 21:15;2994,51
18.09.2019 21:20;2994,5
18.09.2019 21:25;2995,92
18.09.2019 21:30;3003,91
18.09.2019 21:35;3004,11
18.09.2019 21:40;3006,91
18.09.2019 21:45;3006,6
18.09.2019 21:50;3004,76
18.09.2019 21:55;3006,74
18.09.2019 22:00;3006,73
18.09.2019 22:05;3006,73
18.09.2019 22:10;3006,73
19.09.2019 15:30;3015,04
19.09.2019 15:35;3015,79
19.09.2019 15:40;3015,31
19.09.2019 15:45;3014
19.09.2019 15:50;3014,15
19.09.2019 15:55;3014,89
19.09.2019 16:00;3015,68
19.09.2019 16:05;3015,81
19.09.2019 16:10;3016,95
19.09.2019 16:15;3018,75
19.09.2019 16:20;3018,45
19.09.2019 16:25;3018,07
19.09.2019 16:30;3020,52
19.09.2019 16:35;3019,97
19.09.2019 16:40;3020,21
19.09.2019 16:45;3019,84
19.09.2019 16:50;3020,31
19.09.2019 16:55;3017,72
19.09.2019 17:00;3017
19.09.2019 17:05;3017,71
19.09.2019 17:10;3017,76
19.09.2019 17:15;3019,38
19.09.2019 17:20;3019,61
19.09.2019 17:25;3019,3
19.09.2019 17:30;3020,46
19.09.2019 17:35;3021,57
19.09.2019 17:40;3018,67
19.09.2019 17:45;3018,18
19.09.2019 17:50;3017,5
19.09.2019 17:55;3018,53
19.09.2019 18:00;3019,03
19.09.2019 18:05;3019,55
19.09.2019 18:10;3019,41
19.09.2019 18:15;3017,69
19.09.2019 18:20;3016,8
19.09.2019 18:25;3012,35
19.09.2019 18:30;3013,67
19.09.2019 18:35;3015,13
19.09.2019 18:40;3015,33
19.09.2019 18:45;3015,65
19.09.2019 18:50;3014,8
19.09.2019 18:55;3014,84
19.09.2019 19:00;3015,97
19.09.2019 19:05;3013,88
19.09.2019 19:10;3013,1
19.09.2019 19:15;3015,11
19.09.2019 19:20;3014,82
19.09.2019 19:25;3014,08
19.09.2019 19:30;3011,76
19.09.2019 19:35;3011,18
19.09.2019 19:40;3010,27
19.09.2019 19:45;3012,15
19.09.2019 19:50;3013,51
19.09.2019 19:55;3013,56
19.09.2019 20:00;3013,41
19.09.2019 20:05;3013,29
19.09.2019 20:10;3013,73
19.09.2019 20:15;3013,92
19.09.2019 20:20;3012,94
19.09.2019 20:25;3012,73
19.09.2019 20:30;3011,6
19.09.2019 20:35;3010,91
19.09.2019 20:40;3011,42
19.09.2019 20:45;3010,83
19.09.2019 20:50;3011,27
19.09.2019 20:55;3011,22
19.09.2019 21:00;3010,6
19.09.2019 21:05;3010,52
19.09.2019 21:10;3009,76
19.09.2019 21:15;3010,09
19.09.2019 21:20;3011,78
19.09.2019 21:25;3010,76
19.09.2019 21:30;3006,18
19.09.2019 21:35;3009,04
19.09.2019 21:40;3008,78
19.09.2019 21:45;3005,41
19.09.2019 21:50;3005,11
19.09.2019 21:55;3006,35
19.09.2019 22:00;3006,76
19.09.2019 22:05;3006,79
19.09.2019 22:10;3006,79
20.09.2019 15:30;3014,61
20.09.2019 15:35;3015,91
20.09.2019 15:40;3015,21
20.09.2019 15:45;3012,95
20.09.2019 15:50;3014,12
20.09.2019 15:55;3012,35
20.09.2019 16:00;3013,69
20.09.2019 16:05;3015,07
20.09.2019 16:10;3012,75
20.09.2019 16:15;3015,05
20.09.2019 16:20;3014,61
20.09.2019 16:25;3014,63
20.09.2019 16:30;3014,01
20.09.2019 16:35;3012,43
20.09.2019 16:40;3011,57
20.09.2019 16:45;3012,19
20.09.2019 16:50;3011,19
20.09.2019 16:55;3012,05
20.09.2019 17:00;3011,08
20.09.2019 17:05;3012,56
20.09.2019 17:10;3011,86
20.09.2019 17:15;3009,81
20.09.2019 17:20;3011,51
20.09.2019 17:25;3010,15
20.09.2019 17:30;3010,79
20.09.2019 17:35;3008,44
20.09.2019 17:40;3007,38
20.09.2019 17:45;3008,62
20.09.2019 17:50;3009,74
20.09.2019 17:55;3010,82
20.09.2019 18:00;3010,66
20.09.2019 18:05;3010,44
20.09.2019 18:10;3011,84
20.09.2019 18:15;3011,02
20.09.2019 18:20;3010,45
20.09.2019 18:25;3010,12
20.09.2019 18:30;3008,42
20.09.2019 18:35;3008,03
20.09.2019 18:40;3008,17
20.09.2019 18:45;3008,8
20.09.2019 18:50;3009,54
20.09.2019 18:55;3009,67
20.09.2019 19:00;3009,84
20.09.2019 19:05;3009,19
20.09.2019 19:10;2992,77
20.09.2019 19:15;2995,27
20.09.2019 19:20;2995,57
20.09.2019 19:25;2996,45
20.09.2019 19:30;2994,08
20.09.2019 19:35;2994,65
20.09.2019 19:40;2994,46
20.09.2019 19:45;2991,28
20.09.2019 19:50;2990,94
20.09.2019 19:55;2995,97
20.09.2019 20:00;2997,65
20.09.2019 20:05;2996,03
20.09.2019 20:10;2994,83
20.09.2019 20:15;2995,94
20.09.2019 20:20;2998,69
20.09.2019 20:25;2998,71
20.09.2019 20:30;3000,12
20.09.2019 20:35;3001,08
20.09.2019 20:40;3000,48
20.09.2019 20:45;3001,01
20.09.2019 20:50;3000,07
20.09.2019 20:55;2999,11
20.09.2019 21:00;2999,98
20.09.2019 21:05;2998,6
20.09.2019 21:10;2999,9
20.09.2019 21:15;2999,36
20.09.2019 21:20;2997,6
20.09.2019 21:25;2996,52
20.09.2019 21:30;2995,38
20.09.2019 21:35;2996,55
20.09.2019 21:40;2995,78
20.09.2019 21:45;2993,1
20.09.2019 21:50;2997,4
20.09.2019 21:55;2991,14
20.09.2019 22:00;2991,98
20.09.2019 22:05;2992,06
20.09.2019 22:10;2992,07
23.09.2019 15:30;2983,8
23.09.2019 15:35;2988,19
23.09.2019 15:40;2990,56
23.09.2019 15:45;2991,48
23.09.2019 15:50;2992,65
23.09.2019 15:55;2989,64
23.09.2019 16:00;2987,67
23.09.2019 16:05;2985,57
23.09.2019 16:10;2984,49
23.09.2019 16:15;2986,74
23.09.2019 16:20;2988,87
23.09.2019 16:25;2989,39
23.09.2019 16:30;2988,49
23.09.2019 16:35;2988,61
23.09.2019 16:40;2987,93
23.09.2019 16:45;2987,67
23.09.2019 16:50;2985,31
23.09.2019 16:55;2986,17
23.09.2019 17:00;2990,15
23.09.2019 17:05;2988,71
23.09.2019 17:10;2988,28
23.09.2019 17:15;2990,61
23.09.2019 17:20;2991,71
23.09.2019 17:25;2992,25
23.09.2019 17:30;2993,02
23.09.2019 17:35;2993,65
23.09.2019 17:40;2994,28
23.09.2019 17:45;2994,48
23.09.2019 17:50;2993,74
23.09.2019 17:55;2993,83
23.09.2019 18:00;2994,07
23.09.2019 18:05;2995,62
23.09.2019 18:10;2994,92
23.09.2019 18:15;2994,54
23.09.2019 18:20;2995,27
23.09.2019 18:25;2995,3
23.09.2019 18:30;2995,39
23.09.2019 18:35;2995,6
23.09.2019 18:40;2996
23.09.2019 18:45;2995,13
23.09.2019 18:50;2994,3
23.09.2019 18:55;2993,56
23.09.2019 19:00;2994,1
23.09.2019 19:05;2994,36
23.09.2019 19:10;2993,93
23.09.2019 19:15;2994,77
23.09.2019 19:20;2995,19
23.09.2019 19:25;2995,92
23.09.2019 19:30;2995,23
23.09.2019 19:35;2995,43
23.09.2019 19:40;2996,23
23.09.2019 19:45;2996,81
23.09.2019 19:50;2996,66
23.09.2019 19:55;2996,61
23.09.2019 20:00;2996,08
23.09.2019 20:05;2995,44
23.09.2019 20:10;2995,86
23.09.2019 20:15;2995,79
23.09.2019 20:20;2995,42
23.09.2019 20:25;2995,25
23.09.2019 20:30;2995,09
23.09.2019 20:35;2994,52
23.09.2019 20:40;2995,88
23.09.2019 20:45;2995,76
23.09.2019 20:50;2995,59
23.09.2019 20:55;2995,35
23.09.2019 21:00;2996,41
23.09.2019 21:05;2997,96
23.09.2019 21:10;2998,19
23.09.2019 21:15;2998,77
23.09.2019 21:20;2998,37
23.09.2019 21:25;2998,08
23.09.2019 21:30;2996,72
23.09.2019 21:35;2995,84
23.09.2019 21:40;2995,62
23.09.2019 21:45;2996,05
23.09.2019 21:50;2993,21
23.09.2019 21:55;2991,71
23.09.2019 22:00;2991,79
23.09.2019 22:05;2991,78
23.09.2019 22:10;2991,78
24.09.2019 15:30;3000,83
24.09.2019 15:35;3005,04
24.09.2019 15:40;3005,48
24.09.2019 15:45;3006,27
24.09.2019 15:50;3006,75
24.09.2019 15:55;3005,48
24.09.2019 16:00;3004,6
24.09.2019 16:05;3002,28
24.09.2019 16:10;3002,78
24.09.2019 16:15;3002,99
24.09.2019 16:20;2996,93
24.09.2019 16:25;2998,39
24.09.2019 16:30;3000,8
24.09.2019 16:35;3001,23
24.09.2019 16:40;3000,4
24.09.2019 16:45;2998,4
24.09.2019 16:50;2999,16
24.09.2019 16:55;2998,18
24.09.2019 17:00;2993,52
24.09.2019 17:05;2994,07
24.09.2019 17:10;2994,99
24.09.2019 17:15;2994,11
24.09.2019 17:20;2993,76
24.09.2019 17:25;2993,46
24.09.2019 17:30;2991,88
24.09.2019 17:35;2985
24.09.2019 17:40;2981,77
24.09.2019 17:45;2986,18
24.09.2019 17:50;2983,47
24.09.2019 17:55;2984,14
24.09.2019 18:00;2985,4
24.09.2019 18:05;2987,67
24.09.2019 18:10;2985,95
24.09.2019 18:15;2982,47
24.09.2019 18:20;2974,59
24.09.2019 18:25;2972,48
24.09.2019 18:30;2972,65
24.09.2019 18:35;2966,9
24.09.2019 18:40;2965,63
24.09.2019 18:45;2967,12
24.09.2019 18:50;2961,15
24.09.2019 18:55;2961,4
24.09.2019 19:00;2964,05
24.09.2019 19:05;2965,18
24.09.2019 19:10;2962,48
24.09.2019 19:15;2961,86
24.09.2019 19:20;2958,69
24.09.2019 19:25;2959,78
24.09.2019 19:30;2963,81
24.09.2019 19:35;2964,57
24.09.2019 19:40;2965,03
24.09.2019 19:45;2965,83
24.09.2019 19:50;2963,53
24.09.2019 19:55;2963,92
24.09.2019 20:00;2960,76
24.09.2019 20:05;2958,41
24.09.2019 20:10;2973,75
24.09.2019 20:15;2977,08
24.09.2019 20:20;2973,48
24.09.2019 20:25;2974,97
24.09.2019 20:30;2973,25
24.09.2019 20:35;2968,77
24.09.2019 20:40;2966,2
24.09.2019 20:45;2968,7
24.09.2019 20:50;2969,37
24.09.2019 20:55;2966,98
24.09.2019 21:00;2967,58
24.09.2019 21:05;2966,48
24.09.2019 21:10;2969,96
24.09.2019 21:15;2967,71
24.09.2019 21:20;2961,58
24.09.2019 21:25;2963,78
24.09.2019 21:30;2960,85
24.09.2019 21:35;2961,55
24.09.2019 21:40;2961,91
24.09.2019 21:45;2967,91
24.09.2019 21:50;2967,8
24.09.2019 21:55;2967,55
24.09.2019 22:00;2966,62
24.09.2019 22:05;2966,6
24.09.2019 22:10;2966,6
25.09.2019 15:30;2971,45
25.09.2019 15:35;2970,62
25.09.2019 15:40;2968,61
25.09.2019 15:45;2965,61
25.09.2019 15:50;2964
25.09.2019 15:55;2961,16
25.09.2019 16:00;2960,64
25.09.2019 16:05;2963,32
25.09.2019 16:10;2960,46
25.09.2019 16:15;2960,56
25.09.2019 16:20;2958,99
25.09.2019 16:25;2964,04
25.09.2019 16:30;2966,58
25.09.2019 16:35;2967,32
25.09.2019 16:40;2965,17
25.09.2019 16:45;2964,8
25.09.2019 16:50;2972,96
25.09.2019 16:55;2971,49
25.09.2019 17:00;2973,73
25.09.2019 17:05;2973,78
25.09.2019 17:10;2974,68
25.09.2019 17:15;2973,1
25.09.2019 17:20;2974,57
25.09.2019 17:25;2973,61
25.09.2019 17:30;2973,19
25.09.2019 17:35;2973,64
25.09.2019 17:40;2973,29
25.09.2019 17:45;2972,29
25.09.2019 17:50;2972,18
25.09.2019 17:55;2973,44
25.09.2019 18:00;2975,54
25.09.2019 18:05;2977,05
25.09.2019 18:10;2975,23
25.09.2019 18:15;2974,4
25.09.2019 18:20;2974,27
25.09.2019 18:25;2975,4
25.09.2019 18:30;2975,6
25.09.2019 18:35;2975,21
25.09.2019 18:40;2974,66
25.09.2019 18:45;2974,31
25.09.2019 18:50;2974,35
25.09.2019 18:55;2974,01
25.09.2019 19:00;2974,32
25.09.2019 19:05;2976,3
25.09.2019 19:10;2976,78
25.09.2019 19:15;2974,48
25.09.2019 19:20;2975,3
25.09.2019 19:25;2974,74
25.09.2019 19:30;2974,77
25.09.2019 19:35;2975,51
25.09.2019 19:40;2975,96
25.09.2019 19:45;2976,44
25.09.2019 19:50;2978,63
25.09.2019 19:55;2978,23
25.09.2019 20:00;2979,69
25.09.2019 20:05;2981,42
25.09.2019 20:10;2981,85
25.09.2019 20:15;2982,6
25.09.2019 20:20;2981,8
25.09.2019 20:25;2981,48
25.09.2019 20:30;2980,37
25.09.2019 20:35;2981,14
25.09.2019 20:40;2982,97
25.09.2019 20:45;2984,21
25.09.2019 20:50;2983,84
25.09.2019 20:55;2984,21
25.09.2019 21:00;2984,05
25.09.2019 21:05;2984,86
25.09.2019 21:10;2985,85
25.09.2019 21:15;2985,89
25.09.2019 21:20;2986,61
25.09.2019 21:25;2986,04
25.09.2019 21:30;2986,49
25.09.2019 21:35;2986,85
25.09.2019 21:40;2987,34
25.09.2019 21:45;2988,02
25.09.2019 21:50;2987,11
25.09.2019 21:55;2984,88
25.09.2019 22:00;2984,86
25.09.2019 22:05;2984,87
25.09.2019 22:10;2984,87
26.09.2019 15:30;2980,23
26.09.2019 15:35;2978,54
26.09.2019 15:40;2978,64
26.09.2019 15:45;2978,58
26.09.2019 15:50;2976,38
26.09.2019 15:55;2976,26
26.09.2019 16:00;2980,44
26.09.2019 16:05;2976,37
26.09.2019 16:10;2975,57
26.09.2019 16:15;2972,35
26.09.2019 16:20;2973,3
26.09.2019 16:25;2976,31
26.09.2019 16:30;2975,01
26.09.2019 16:35;2977,01
26.09.2019 16:40;2976,87
26.09.2019 16:45;2979,03
26.09.2019 16:50;2977,95
26.09.2019 16:55;2974,29
26.09.2019 17:00;2970,15
26.09.2019 17:05;2970,76
26.09.2019 17:10;2971,12
26.09.2019 17:15;2966,58
26.09.2019 17:20;2964,54
26.09.2019 17:25;2967,58
26.09.2019 17:30;2968,16
26.09.2019 17:35;2970,56
26.09.2019 17:40;2968,08
26.09.2019 17:45;2966,93
26.09.2019 17:50;2965,42
26.09.2019 17:55;2967,3
26.09.2019 18:00;2969,67
26.09.2019 18:05;2971,32
26.09.2019 18:10;2971,09
26.09.2019 18:15;2972,86
26.09.2019 18:20;2972,41
26.09.2019 18:25;2975,42
26.09.2019 18:30;2973,94
26.09.2019 18:35;2976,73
26.09.2019 18:40;2974,79
26.09.2019 18:45;2975,11
26.09.2019 18:50;2973,02
26.09.2019 18:55;2974,62
26.09.2019 19:00;2975,17
26.09.2019 19:05;2975,32
26.09.2019 19:10;2973,42
26.09.2019 19:15;2971,93
26.09.2019 19:20;2970,76
26.09.2019 19:25;2971,23
26.09.2019 19:30;2971,26
26.09.2019 19:35;2974,25
26.09.2019 19:40;2974,69
26.09.2019 19:45;2974,78
26.09.2019 19:50;2975,96
26.09.2019 19:55;2977,4
26.09.2019 20:00;2979,08
26.09.2019 20:05;2983,17
26.09.2019 20:10;2981,56
26.09.2019 20:15;2982,33
26.09.2019 20:20;2982,87
26.09.2019 20:25;2981,45
26.09.2019 20:30;2981,55
26.09.2019 20:35;2981,13
26.09.2019 20:40;2981,88
26.09.2019 20:45;2982,21
26.09.2019 20:50;2979,73
26.09.2019 20:55;2978,6
26.09.2019 21:00;2980,46
26.09.2019 21:05;2980,64
26.09.2019 21:10;2980,91
26.09.2019 21:15;2981,48
26.09.2019 21:20;2980,91
26.09.2019 21:25;2984,16
26.09.2019 21:30;2986,49
26.09.2019 21:35;2983,42
26.09.2019 21:40;2981
26.09.2019 21:45;2981,52
26.09.2019 21:50;2978,76
26.09.2019 21:55;2978,32
26.09.2019 22:00;2977,63
26.09.2019 22:05;2977,62
26.09.2019 22:10;2977,62
27.09.2019 15:30;2982,42
27.09.2019 15:35;2981,71
27.09.2019 15:40;2982,84
27.09.2019 15:45;2982,81
27.09.2019 15:50;2978,81
27.09.2019 15:55;2977,07
27.09.2019 16:00;2974,02
27.09.2019 16:05;2974,37
27.09.2019 16:10;2973,84
27.09.2019 16:15;2974,77
27.09.2019 16:20;2975,66
27.09.2019 16:25;2978,25
27.09.2019 16:30;2977,27
27.09.2019 16:35;2978,94
27.09.2019 16:40;2980,49
27.09.2019 16:45;2983,2
27.09.2019 16:50;2982,09
27.09.2019 16:55;2984,46
27.09.2019 17:00;2984,1
27.09.2019 17:05;2984,08
27.09.2019 17:10;2984,74
27.09.2019 17:15;2981,89
27.09.2019 17:20;2983,21
27.09.2019 17:25;2983,82
27.09.2019 17:30;2983,95
27.09.2019 17:35;2968,44
27.09.2019 17:40;2968,58
27.09.2019 17:45;2971,56
27.09.2019 17:50;2970,77
27.09.2019 17:55;2975,47
27.09.2019 18:00;2971,68
27.09.2019 18:05;2972,02
27.09.2019 18:10;2973,99
27.09.2019 18:15;2968,8
27.09.2019 18:20;2969,09
27.09.2019 18:25;2970,09
27.09.2019 18:30;2968,22
27.09.2019 18:35;2969,21
27.09.2019 18:40;2966,83
27.09.2019 18:45;2962,95
27.09.2019 18:50;2963
27.09.2019 18:55;2957,99
27.09.2019 19:00;2959,87
27.09.2019 19:05;2963,97
27.09.2019 19:10;2962,85
27.09.2019 19:15;2960,5
27.09.2019 19:20;2958,77
27.09.2019 19:25;2961,04
27.09.2019 19:30;2959,69
27.09.2019 19:35;2959,75
27.09.2019 19:40;2961,59
27.09.2019 19:45;2958,22
27.09.2019 19:50;2959,21
27.09.2019 19:55;2960,7
27.09.2019 20:00;2958,33
27.09.2019 20:05;2955,78
27.09.2019 20:10;2956,28
27.09.2019 20:15;2955,64
27.09.2019 20:20;2954,31
27.09.2019 20:25;2954,41
27.09.2019 20:30;2952,49
27.09.2019 20:35;2951,87
27.09.2019 20:40;2951,29
27.09.2019 20:45;2948,5
27.09.2019 20:50;2946,6
27.09.2019 20:55;2948,26
27.09.2019 21:00;2950,33
27.09.2019 21:05;2948,3
27.09.2019 21:10;2948,35
27.09.2019 21:15;2953,59
27.09.2019 21:20;2955,48
27.09.2019 21:25;2952,05
27.09.2019 21:30;2956,18
27.09.2019 21:35;2956,94
27.09.2019 21:40;2957,37
27.09.2019 21:45;2958,17
27.09.2019 21:50;2960,64
27.09.2019 21:55;2962,05
27.09.2019 22:00;2961,79
27.09.2019 22:05;2961,79
27.09.2019 22:10;2961,79
30.09.2019 15:30;2971,39
30.09.2019 15:35;2969,72
30.09.2019 15:40;2970,55
30.09.2019 15:45;2972,84
30.09.2019 15:50;2973,52
30.09.2019 15:55;2973,04
30.09.2019 16:00;2973,57
30.09.2019 16:05;2972,72
30.09.2019 16:10;2975,02
30.09.2019 16:15;2973,44
30.09.2019 16:20;2971,92
30.09.2019 16:25;2971,38
30.09.2019 16:30;2972,06
30.09.2019 16:35;2973,09
30.09.2019 16:40;2971,85
30.09.2019 16:45;2972,48
30.09.2019 16:50;2975,14
30.09.2019 16:55;2974,08
30.09.2019 17:00;2972,39
30.09.2019 17:05;2974,17
30.09.2019 17:10;2973,41
30.09.2019 17:15;2973,39
30.09.2019 17:20;2974,54
30.09.2019 17:25;2978,28
30.09.2019 17:30;2978,27
30.09.2019 17:35;2977,13
30.09.2019 17:40;2978,75
30.09.2019 17:45;2977,87
30.09.2019 17:50;2977,59
30.09.2019 17:55;2978,57
30.09.2019 18:00;2979,55
30.09.2019 18:05;2979,5
30.09.2019 18:10;2980,64
30.09.2019 18:15;2981,09
30.09.2019 18:20;2982,47
30.09.2019 18:25;2982,88
30.09.2019 18:30;2981,72
30.09.2019 18:35;2981,81
30.09.2019 18:40;2982,93
30.09.2019 18:45;2981,88
30.09.2019 18:50;2981,76
30.09.2019 18:55;2982,02
30.09.2019 19:00;2982,47
30.09.2019 19:05;2982,17
30.09.2019 19:10;2982,77
30.09.2019 19:15;2982,64
30.09.2019 19:20;2981,83
30.09.2019 19:25;2981,16
30.09.2019 19:30;2982,05
30.09.2019 19:35;2982,12
30.09.2019 19:40;2982,08
30.09.2019 19:45;2983,7
30.09.2019 19:50;2982,16
30.09.2019 19:55;2981,57
30.09.2019 20:00;2980,88
30.09.2019 20:05;2981,32
30.09.2019 20:10;2981,16
30.09.2019 20:15;2981,42
30.09.2019 20:20;2981,48
30.09.2019 20:25;2981,04
30.09.2019 20:30;2980,99
30.09.2019 20:35;2979,87
30.09.2019 20:40;2981,36
30.09.2019 20:45;2981,02
30.09.2019 20:50;2980,8
30.09.2019 20:55;2979,23
30.09.2019 21:00;2977,41
30.09.2019 21:05;2978,71
30.09.2019 21:10;2979,3
30.09.2019 21:15;2979,75
30.09.2019 21:20;2980
30.09.2019 21:25;2978,64
30.09.2019 21:30;2976,85
30.09.2019 21:35;2978,02
30.09.2019 21:40;2979,04
30.09.2019 21:45;2976,61
30.09.2019 21:50;2976,73
30.09.2019 21:55;2976,62
30.09.2019 22:00;2976,73
30.09.2019 22:05;2976,73
30.09.2019 22:10;2976,74
01.10.2019 15:30;2988,81
01.10.2019 15:35;2989,7
01.10.2019 15:40;2989,94
01.10.2019 15:45;2991,95
01.10.2019 15:50;2990,38
01.10.2019 15:55;2990,04
01.10.2019 16:00;2977,68
01.10.2019 16:05;2969,55
01.10.2019 16:10;2966,16
01.10.2019 16:15;2967,11
01.10.2019 16:20;2965,66
01.10.2019 16:25;2970,15
01.10.2019 16:30;2971,56
01.10.2019 16:35;2970,97
01.10.2019 16:40;2967,35
01.10.2019 16:45;2966,57
01.10.2019 16:50;2968,06
01.10.2019 16:55;2962,71
01.10.2019 17:00;2958,49
01.10.2019 17:05;2961,86
01.10.2019 17:10;2959,41
01.10.2019 17:15;2959,98
01.10.2019 17:20;2962,85
01.10.2019 17:25;2963,46
01.10.2019 17:30;2962,49
01.10.2019 17:35;2960,85
01.10.2019 17:40;2958,81
01.10.2019 17:45;2955,09
01.10.2019 17:50;2955,14
01.10.2019 17:55;2955,66
01.10.2019 18:00;2952,46
01.10.2019 18:05;2950,53
01.10.2019 18:10;2947,15
01.10.2019 18:15;2949,95
01.10.2019 18:20;2948,51
01.10.2019 18:25;2949,96
01.10.2019 18:30;2950,01
01.10.2019 18:35;2950,13
01.10.2019 18:40;2953,11
01.10.2019 18:45;2952,32
01.10.2019 18:50;2950,79
01.10.2019 18:55;2948,96
01.10.2019 19:00;2948,77
01.10.2019 19:05;2946,04
01.10.2019 19:10;2943,72
01.10.2019 19:15;2943,45
01.10.2019 19:20;2942,13
01.10.2019 19:25;2942,48
01.10.2019 19:30;2939,83
01.10.2019 19:35;2940,47
01.10.2019 19:40;2941,98
01.10.2019 19:45;2942,88
01.10.2019 19:50;2941,55
01.10.2019 19:55;2940,68
01.10.2019 20:00;2942,26
01.10.2019 20:05;2938,71
01.10.2019 20:10;2942,43
01.10.2019 20:15;2942,19
01.10.2019 20:20;2943,84
01.10.2019 20:25;2942,93
01.10.2019 20:30;2947,6
01.10.2019 20:35;2946,11
01.10.2019 20:40;2947,19
01.10.2019 20:45;2948,38
01.10.2019 20:50;2948,14
01.10.2019 20:55;2946,76
01.10.2019 21:00;2946,67
01.10.2019 21:05;2949,01
01.10.2019 21:10;2944,36
01.10.2019 21:15;2945,2
01.10.2019 21:20;2946,14
01.10.2019 21:25;2948,44
01.10.2019 21:30;2946,61
01.10.2019 21:35;2943,44
01.10.2019 21:40;2944,07
01.10.2019 21:45;2941,4
01.10.2019 21:50;2943,28
01.10.2019 21:55;2940,14
01.10.2019 22:00;2940,25
01.10.2019 22:05;2940,25
01.10.2019 22:10;2940,25
02.10.2019 15:30;2914,42
02.10.2019 15:35;2908,81
02.10.2019 15:40;2908,45
02.10.2019 15:45;2907,57
02.10.2019 15:50;2904,76
02.10.2019 15:55;2905,85
02.10.2019 16:00;2901,79
02.10.2019 16:05;2905,01
02.10.2019 16:10;2906,43
02.10.2019 16:15;2907,28
02.10.2019 16:20;2903,12
02.10.2019 16:25;2901,18
02.10.2019 16:30;2894,3
02.10.2019 16:35;2892,57
02.10.2019 16:40;2892,91
02.10.2019 16:45;2888,67
02.10.2019 16:50;2894,01
02.10.2019 16:55;2892,16
02.10.2019 17:00;2895,66
02.10.2019 17:05;2895,8
02.10.2019 17:10;2892,06
02.10.2019 17:15;2892,84
02.10.2019 17:20;2893,87
02.10.2019 17:25;2890,22
02.10.2019 17:30;2885,23
02.10.2019 17:35;2887,95
02.10.2019 17:40;2888,29
02.10.2019 17:45;2887,02
02.10.2019 17:50;2890,43
02.10.2019 17:55;2890,56
02.10.2019 18:00;2888,79
02.10.2019 18:05;2888,78
02.10.2019 18:10;2884,5
02.10.2019 18:15;2883,86
02.10.2019 18:20;2883,94
02.10.2019 18:25;2884,4
02.10.2019 18:30;2883,6
02.10.2019 18:35;2880,46
02.10.2019 18:40;2879,83
02.10.2019 18:45;2877,29
02.10.2019 18:50;2875,9
02.10.2019 18:55;2878,03
02.10.2019 19:00;2879,76
02.10.2019 19:05;2882,54
02.10.2019 19:10;2884,34
02.10.2019 19:15;2883,04
02.10.2019 19:20;2882,25
02.10.2019 19:25;2884,51
02.10.2019 19:30;2881,28
02.10.2019 19:35;2881,6
02.10.2019 19:40;2881,87
02.10.2019 19:45;2879,33
02.10.2019 19:50;2880,55
02.10.2019 19:55;2881,71
02.10.2019 20:00;2884,01
02.10.2019 20:05;2883,61
02.10.2019 20:10;2883,74
02.10.2019 20:15;2886,63
02.10.2019 20:20;2889,5
02.10.2019 20:25;2887,37
02.10.2019 20:30;2887,76
02.10.2019 20:35;2888,29
02.10.2019 20:40;2890,02
02.10.2019 20:45;2892,93
02.10.2019 20:50;2890,64
02.10.2019 20:55;2892,96
02.10.2019 21:00;2889,07
02.10.2019 21:05;2889,91
02.10.2019 21:10;2894,87
02.10.2019 21:15;2895,44
02.10.2019 21:20;2895,55
02.10.2019 21:25;2892,61
02.10.2019 21:30;2894,7
02.10.2019 21:35;2892,65
02.10.2019 21:40;2892,54
02.10.2019 21:45;2887,09
02.10.2019 21:50;2889,44
02.10.2019 21:55;2888,02
02.10.2019 22:00;2887,62
02.10.2019 22:05;2887,61
02.10.2019 22:10;2887,61
03.10.2019 15:30;2890,86
03.10.2019 15:35;2887,66
03.10.2019 15:40;2887,31
03.10.2019 15:45;2890,29
03.10.2019 15:50;2889,96
03.10.2019 15:55;2890,92
03.10.2019 16:00;2865,4
03.10.2019 16:05;2859,61
03.10.2019 16:10;2862,09
03.10.2019 16:15;2866,52
03.10.2019 16:20;2871,18
03.10.2019 16:25;2878,86
03.10.2019 16:30;2879,78
03.10.2019 16:35;2881,59
03.10.2019 16:40;2878,02
03.10.2019 16:45;2875,58
03.10.2019 16:50;2873,52
03.10.2019 16:55;2881,39
03.10.2019 17:00;2889,25
03.10.2019 17:05;2895,18
03.10.2019 17:10;2895,37
03.10.2019 17:15;2900,09
03.10.2019 17:20;2895,8
03.10.2019 17:25;2894,14
03.10.2019 17:30;2890,7
03.10.2019 17:35;2888,58
03.10.2019 17:40;2892,01
03.10.2019 17:45;2888,27
03.10.2019 17:50;2889,8
03.10.2019 17:55;2888,61
03.10.2019 18:00;2889,97
03.10.2019 18:05;2892,64
03.10.2019 18:10;2894,92
03.10.2019 18:15;2889,45
03.10.2019 18:20;2891,89
03.10.2019 18:25;2896,71
03.10.2019 18:30;2897,41
